代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113017,吉视转债,115.440,13.90%,1.00,AA+,2.014,129.34,建仓,115.440,0%
110057,现代转债,117.780,19.99%,1.14,AAA,3.274,137.77,建仓,117.780,0%
127034,绿茵转债,105.771,32.40%,1.41,AA-,5.353,138.17,建仓,105.771,0%
123129,锦鸡转债,122.500,15.82%,3.37,AA-,5.868,138.32,建仓,122.500,0%
128100,搜特转债,111.999,3.68%,3.29,A,4.219,115.68,持仓,110.184,1.6%
127007,湖广转债,125.000,-2.18%,1.18,AA+,2.518,122.82,持仓,122.340,2.2%
113591,胜达转债,122.590,4.47%,2.31,AA-,4.523,127.06,持仓,121.610,0.8%
128087,孚日转债,114.711,17.32%,1.06,AA-,3.989,132.03,持仓,113.720,0.9%
113610,灵康转债,123.900,9.08%,4.79,AA-,4.942,132.98,持仓,123.550,0.3%
128037,岩土转债,115.800,17.69%,1.33,AA,2.230,133.49,持仓,114.759,0.9%
113567,君禾转债,129.100,4.98%,4.51,A+,4.197,134.08,持仓,129.000,0.1%
128081,海亮转债,131.283,3.18%,2.28,AA,3.918,134.46,持仓,131.817,-0.4%
113033,利群转债,109.500,25.01%,1.15,AA,4.274,134.51,持仓,108.970,0.5%
127028,英特转债,123.739,11.44%,1.97,AA+,5.038,135.18,持仓,122.872,0.7%
128066,亚泰转债,119.300,16.41%,1.68,AA-,3.321,135.71,持仓,118.664,0.5%
123063,大禹转债,129.300,6.94%,2.84,AA-,4.597,136.24,持仓,128.903,0.3%
127042,嘉美转债,124.770,11.49%,2.29,AA,5.633,136.26,持仓,123.550,1.0%
128044,岭南转债,122.405,14.40%,1.27,AA-,2.647,136.81,持仓,121.010,1.2%
113609,永安转债,125.700,11.13%,1.26,AA-,4.923,136.83,持仓,125.770,-0.1%
123080,海波转债,127.500,9.37%,2.84,A+,4.945,136.87,持仓,127.100,0.3%
113570,百达转债,128.420,9.91%,2.70,A+,4.216,138.33,清仓,127.770,0.5%
127027,靖远转债,129.500,11.67%,1.00,AA+,4.967,141.17,清仓,129.362,0.1%
113536,三星转债,133.470,-0.19%,2.94,AA,3.438,133.28,清仓,134.720,-0.9%
128075,远东转债,130.410,9.51%,1.16,AA,3.756,139.92,清仓,127.619,2.2%
