代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
110063,鹰19转债,119.890,9.48%,1.00,AA+,4.211,129.37,建仓,119.890,0%
113607,伟20转债,131.200,-1.64%,6.30,AA,5.099,129.56,建仓,131.200,0%
113549,白电转债,130.410,-0.39%,1.91,AA,4.134,130.02,建仓,130.410,0%
113505,杭电转债,111.920,18.27%,1.62,AA,2.438,130.19,建仓,111.920,0%
128100,搜特转债,104.088,8.09%,1.98,A,4.455,112.18,持仓,106.171,-2.0%
128087,孚日转债,104.990,14.12%,1.02,AA-,4.225,119.11,持仓,106.320,-1.3%
113033,利群转债,104.010,16.29%,1.19,AA,4.510,120.30,持仓,104.630,-0.6%
127018,本钢转债,121.191,1.91%,1.00,AAA,4.753,123.10,持仓,124.980,-3.0%
127042,嘉美转债,118.310,6.11%,2.41,AA,5.868,124.42,持仓,121.360,-2.5%
127028,英特转债,106.900,19.47%,1.62,AA+,5.274,126.37,持仓,107.989,-1.0%
113591,胜达转债,114.900,12.09%,2.03,AA-,4.759,126.99,持仓,117.660,-2.3%
127020,中金转债,120.837,6.16%,1.50,AA+,4.811,127.00,持仓,125.300,-3.6%
113610,灵康转债,111.700,15.60%,4.22,AA-,5.178,127.30,持仓,112.960,-1.1%
113628,晨丰转债,107.160,20.54%,1.77,A,5.907,127.70,持仓,108.600,-1.3%
128037,岩土转债,109.869,18.27%,1.26,AA,2.466,128.14,持仓,113.828,-3.5%
127034,绿茵转债,104.060,25.07%,1.48,AA-,5.589,129.13,持仓,105.441,-1.3%
128066,亚泰转债,103.808,25.46%,1.37,AA-,3.556,129.27,持仓,105.080,-1.2%
110047,山鹰转债,119.270,10.25%,1.00,AA+,3.153,129.52,持仓,123.180,-3.2%
123082,北陆转债,117.640,12.05%,2.49,A+,5.195,129.69,持仓,120.428,-2.3%
113609,永安转债,112.790,17.27%,1.08,AA-,5.159,130.06,持仓,113.770,-0.9%
128040,华通转债,113.713,17.90%,1.54,AA,2.712,131.61,清仓,115.955,-1.9%
127027,靖远转债,117.500,10.01%,0.94,AA+,5.203,127.51,清仓,123.323,-4.7%
110057,现代转债,116.590,13.91%,1.22,AAA,3.510,130.50,清仓,116.720,-0.1%
123097,美力转债,115.563,15.93%,2.08,A+,5.334,131.49,清仓,119.420,-3.2%
