代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
127034,绿茵转债,107.358,12.93%,1.71,AA-,5.811,120.29,建仓,107.358,0%
128037,岩土转债,107.155,13.37%,1.28,AA,2.688,120.53,建仓,107.155,0%
113039,嘉泽转债,115.390,5.34%,2.35,AA,5.129,120.73,建仓,115.390,0%
128013,洪涛转债,106.989,1.73%,1.10,A-,1.058,108.72,持仓,107.100,-0.1%
128087,孚日转债,102.979,7.02%,1.08,AA-,4.447,110.00,持仓,102.856,0.1%
128085,鸿达转债,105.275,6.36%,1.35,B,4.444,111.64,持仓,104.975,0.3%
113033,利群转债,100.210,12.39%,1.10,AA,4.732,112.60,持仓,100.070,0.1%
128081,海亮转债,111.676,4.56%,2.01,AA,4.375,116.24,持仓,111.724,-0.0%
110071,湖盐转债,107.540,10.42%,2.14,AA,5.005,117.96,持仓,107.100,0.4%
123087,明电转债,110.500,7.59%,3.12,AA-,5.438,118.09,持仓,109.108,1.3%
113610,灵康转债,110.250,7.87%,4.14,AA-,5.400,118.12,持仓,111.080,-0.7%
127028,英特转债,107.772,10.75%,1.79,AA+,5.496,118.52,持仓,107.180,0.6%
113609,永安转债,119.100,-0.01%,1.34,AA-,5.381,119.09,持仓,116.750,2.0%
123082,北陆转债,109.109,10.49%,2.39,A+,5.416,119.60,持仓,108.927,0.2%
128057,博彦转债,118.484,1.22%,1.70,AA-,3.660,119.70,持仓,118.208,0.2%
113549,白电转债,108.090,11.74%,1.41,AA,4.356,119.83,持仓,106.490,1.5%
127033,中装转2,106.638,13.70%,1.26,AA,5.773,120.34,持仓,106.688,-0.0%
111000,起帆转债,110.030,10.63%,2.80,AA-,5.879,120.66,持仓,109.310,0.7%
123086,海兰转债,112.034,8.64%,2.78,AA-,5.427,120.67,持仓,110.256,1.6%
127035,濮耐转债,106.934,13.87%,1.38,AA,4.882,120.80,持仓,106.070,0.8%
123080,海波转债,111.776,10.16%,2.56,A+,5.403,121.94,清仓,111.844,-0.1%
113568,新春转债,124.080,0.44%,1.73,AA-,4.660,124.52,清仓,113.300,9.5%
123097,美力转债,117.148,4.01%,2.46,A+,5.556,121.16,清仓,116.038,1.0%
