代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
110041,蒙电转债,113.310,17.44%,1.00,AAA,2.310,130.75,建仓,113.310,0%
113505,杭电转债,109.740,21.78%,1.55,AA,2.515,131.52,建仓,109.740,0%
123073,同和转债,121.738,10.95%,3.95,A+,5.156,132.69,建仓,121.738,0%
128100,搜特转债,101.700,6.99%,1.36,A,4.532,108.69,持仓,101.686,0.0%
128087,孚日转债,105.101,16.21%,1.00,AA-,4.301,121.31,持仓,104.630,0.5%
113033,利群转债,106.720,16.71%,1.13,AA,4.586,123.43,持仓,106.760,-0.0%
113609,永安转债,119.460,8.05%,1.25,AA-,5.236,127.51,持仓,122.040,-2.1%
127020,中金转债,128.600,0.74%,1.68,AA+,4.888,129.34,持仓,129.208,-0.5%
128066,亚泰转债,106.125,23.29%,1.43,AA-,3.633,129.41,持仓,106.696,-0.5%
128037,岩土转债,108.905,20.58%,1.23,AA,2.542,129.49,持仓,108.850,0.1%
128063,未来转债,124.000,5.68%,3.74,AA-,3.595,129.68,持仓,116.527,6.4%
127034,绿茵转债,105.358,24.94%,1.50,AA-,5.666,130.30,持仓,105.336,0.0%
123024,岱勒转债,120.600,10.14%,3.20,A+,2.559,130.74,持仓,118.038,2.2%
123080,海波转债,121.704,9.34%,2.74,A+,5.258,131.04,持仓,122.556,-0.7%
123063,大禹转债,118.900,12.17%,2.54,AA-,4.910,131.07,持仓,118.630,0.2%
113591,胜达转债,115.100,16.16%,1.96,AA-,4.836,131.26,持仓,113.600,1.3%
127028,英特转债,109.141,22.38%,1.64,AA+,5.351,131.52,持仓,107.861,1.2%
113014,林洋转债,130.630,1.05%,1.77,AA,2.159,131.68,持仓,127.170,2.7%
113549,白电转债,116.670,15.62%,1.45,AA,4.211,132.29,持仓,117.130,-0.4%
123097,美力转债,124.700,7.65%,2.42,A+,5.411,132.35,持仓,124.850,-0.1%
110045,海澜转债,122.080,12.93%,2.31,AA+,2.871,135.01,清仓,119.680,2.0%
113570,百达转债,121.870,10.91%,2.46,A+,4.529,132.78,清仓,118.560,2.8%
123118,惠城转债,117.342,15.39%,2.63,A+,5.852,132.73,清仓,119.270,-1.6%
