代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113508,新凤转债,121.380,-0.80%,2.13,AA,2.740,120.58,建仓,121.380,0%
123118,惠城转债,115.299,8.81%,2.70,A+,5.937,124.11,建仓,115.299,0%
123082,北陆转债,110.698,14.19%,2.35,A+,5.356,124.89,建仓,110.698,0%
128141,旺能转债,113.880,12.61%,1.39,AA,5.384,126.49,建仓,113.880,0%
113033,利群转债,100.050,12.21%,1.10,AA,4.671,112.26,持仓,100.150,-0.1%
128087,孚日转债,100.020,12.52%,1.00,AA-,4.386,112.54,持仓,100.138,-0.1%
128100,搜特转债,78.570,38.94%,1.45,A,4.616,117.51,持仓,79.370,-1.0%
128085,鸿达转债,119.584,-0.09%,1.63,B,4.384,119.49,持仓,115.910,3.2%
113609,永安转债,109.530,11.01%,1.11,AA-,5.321,120.54,持仓,108.680,0.8%
113610,灵康转债,116.660,4.41%,4.53,AA-,5.340,121.07,持仓,116.530,0.1%
127034,绿茵转债,104.088,18.98%,1.57,AA-,5.751,123.07,持仓,103.657,0.4%
127028,英特转债,106.779,16.42%,1.69,AA+,5.436,123.20,持仓,105.417,1.3%
123097,美力转债,117.333,6.23%,2.39,A+,5.496,123.56,持仓,113.837,3.1%
123080,海波转债,119.750,3.88%,2.90,A+,5.342,123.63,持仓,114.809,4.3%
123063,大禹转债,114.635,9.21%,2.43,AA-,4.995,123.84,持仓,114.243,0.3%
127035,濮耐转债,112.111,12.11%,1.47,AA,4.822,124.22,持仓,112.000,0.1%
128081,海亮转债,121.051,3.26%,2.21,AA,4.315,124.31,持仓,117.138,3.3%
110071,湖盐转债,116.760,8.13%,2.37,AA,4.945,124.89,持仓,116.160,0.5%
128066,亚泰转债,100.983,24.32%,1.26,AA-,3.718,125.30,持仓,100.329,0.7%
113039,嘉泽转债,121.920,3.39%,2.52,AA,5.068,125.31,持仓,117.190,4.0%
128013,洪涛转债,104.049,6.82%,1.02,A-,0.997,110.87,清仓,103.399,0.6%
127020,中金转债,120.150,6.77%,1.48,AA+,4.973,126.92,清仓,116.300,3.3%
113549,白电转债,116.100,11.42%,1.51,AA,4.296,127.52,清仓,108.970,6.5%
123086,海兰转债,120.987,9.54%,2.97,AA-,5.367,130.53,清仓,114.846,5.3%
