代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128066,亚泰转债,104.100,15.31%,1.46,AA-,3.852,119.41,建仓,104.100,0%
128085,鸿达转债,106.888,2.20%,1.42,B,4.518,109.09,持仓,108.000,-1.0%
128013,洪涛转债,105.538,4.19%,1.05,AA-,1.132,109.73,持仓,105.290,0.2%
128087,孚日转债,102.797,9.36%,1.06,AA,4.521,112.16,持仓,102.851,-0.1%
113033,利群转债,99.960,12.84%,1.10,AA,4.805,112.80,持仓,99.990,-0.0%
127033,中装转2,101.550,11.60%,1.23,AA,5.847,113.15,持仓,101.470,0.1%
113039,嘉泽转债,106.190,7.12%,1.96,AA,5.203,113.31,持仓,106.180,0.0%
128081,海亮转债,109.718,3.76%,1.99,AA,4.449,113.48,持仓,109.898,-0.2%
123080,海波转债,109.901,5.44%,2.62,A+,5.477,115.34,持仓,110.346,-0.4%
127028,英特转债,108.660,8.10%,1.85,AA+,5.570,116.76,持仓,108.960,-0.3%
113591,胜达转债,106.800,10.33%,1.92,AA-,5.055,117.13,持仓,107.120,-0.3%
110071,湖盐转债,107.910,9.93%,2.12,AA,5.079,117.84,持仓,107.830,0.1%
113610,灵康转债,105.330,12.66%,3.79,AA-,5.474,117.99,持仓,105.420,-0.1%
123097,美力转债,111.780,6.53%,2.29,A+,5.630,118.31,持仓,112.019,-0.2%
123086,海兰转债,110.248,8.16%,2.75,AA-,5.501,118.41,持仓,110.948,-0.6%
113549,白电转债,104.040,14.77%,1.32,AA,4.430,118.81,持仓,103.900,0.1%
123087,明电转债,103.600,15.57%,2.72,AA-,5.512,119.17,持仓,103.720,-0.1%
128141,旺能转债,113.576,6.01%,1.47,AA,5.518,119.59,持仓,113.878,-0.3%
128064,司尔转债,119.499,0.21%,1.20,AA,3.827,119.71,持仓,119.287,0.2%
113505,杭电转债,105.720,14.10%,1.59,AA,2.734,119.82,持仓,105.750,-0.0%
127034,绿茵转债,103.780,16.06%,1.61,AA-,5.885,119.84,清仓,103.807,-0.0%
