代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128143,锋龙转债,130.833,8.50%,4.38,A+,5.140,139.33,建仓,130.833,0%
128100,搜特转债,103.258,10.05%,2.86,A,4.312,113.31,持仓,103.727,-0.5%
128087,孚日转债,109.346,18.29%,1.00,AA-,4.082,127.64,持仓,109.860,-0.5%
128066,亚泰转债,109.202,20.65%,1.49,AA-,3.414,129.85,持仓,110.495,-1.2%
113033,利群转债,106.000,24.68%,1.11,AA,4.367,130.68,持仓,105.470,0.5%
113591,胜达转债,129.890,1.95%,2.51,AA-,4.616,131.84,持仓,130.650,-0.6%
127042,嘉美转债,124.580,7.38%,2.37,AA,5.726,131.96,持仓,125.303,-0.6%
113609,永安转债,119.070,14.22%,1.16,AA-,5.016,133.29,持仓,120.290,-1.0%
113610,灵康转债,115.510,18.83%,4.10,AA-,5.036,134.34,持仓,116.160,-0.6%
128037,岩土转债,109.400,25.14%,1.19,AA,2.323,134.54,持仓,110.541,-1.0%
113505,杭电转债,128.700,6.20%,2.13,AA,2.296,134.90,持仓,129.630,-0.7%
110057,现代转债,115.510,20.44%,1.11,AAA,3.367,135.95,持仓,115.980,-0.4%
128081,海亮转债,131.363,4.60%,2.25,AA,4.011,135.96,持仓,133.252,-1.4%
128106,华统转债,128.080,9.20%,2.83,AA,4.392,137.28,持仓,129.439,-1.0%
127028,英特转债,118.174,19.15%,1.75,AA+,5.132,137.32,持仓,116.160,1.7%
123118,惠城转债,116.631,20.72%,2.32,A+,5.633,137.35,持仓,117.580,-0.8%
113607,伟20转债,136.100,1.43%,5.82,AA,4.956,137.53,持仓,135.710,0.3%
123080,海波转债,128.556,9.47%,2.86,A+,5.038,138.03,持仓,129.641,-0.8%
123063,大禹转债,124.013,14.09%,2.56,AA-,4.690,138.10,持仓,123.098,0.7%
127020,中金转债,120.798,17.50%,1.32,AA+,4.668,138.30,持仓,119.867,0.8%
128085,鸿达转债,137.798,2.24%,1.57,B,4.079,140.04,清仓,135.154,2.0%
