代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128121,宏川转债,123.832,10.95%,4.36,AA-,4.679,134.78,建仓,123.832,0%
128100,搜特转债,102.986,9.05%,2.86,A,4.332,112.04,持仓,102.326,0.6%
113033,利群转债,104.300,21.05%,1.13,AA,4.386,125.35,持仓,103.620,0.7%
128087,孚日转债,109.647,18.90%,1.00,AA-,4.101,128.55,持仓,109.000,0.6%
113591,胜达转债,125.410,4.93%,2.35,AA-,4.636,130.34,持仓,125.340,0.1%
128066,亚泰转债,107.513,23.49%,1.43,AA-,3.433,131.00,持仓,106.841,0.6%
113609,永安转债,117.910,15.53%,1.14,AA-,5.036,133.44,持仓,116.740,1.0%
127028,英特转债,113.893,20.17%,1.68,AA+,5.151,134.06,持仓,113.276,0.5%
127042,嘉美转债,125.620,8.66%,2.37,AA,5.745,134.28,持仓,126.099,-0.4%
113607,伟20转债,132.680,1.68%,5.66,AA,4.975,134.36,持仓,133.170,-0.4%
113505,杭电转债,124.630,10.16%,1.99,AA,2.315,134.79,持仓,121.880,2.3%
110057,现代转债,114.370,20.66%,1.10,AAA,3.386,135.03,持仓,113.300,0.9%
128037,岩土转债,110.430,25.40%,1.20,AA,2.342,135.83,持仓,108.900,1.4%
123080,海波转债,126.099,10.04%,2.79,A+,5.058,136.14,持仓,123.941,1.7%
127020,中金转债,119.856,16.34%,1.33,AA+,4.688,136.20,持仓,117.567,1.9%
128145,日丰转债,129.791,7.39%,3.23,AA-,5.359,137.18,持仓,128.870,0.7%
128106,华统转债,124.500,12.93%,2.66,AA,4.411,137.43,持仓,121.377,2.6%
123063,大禹转债,123.111,14.58%,2.53,AA-,4.710,137.69,持仓,123.340,-0.2%
113610,灵康转债,115.370,22.79%,3.97,AA-,5.055,138.16,持仓,114.780,0.5%
128081,海亮转债,133.000,5.20%,2.27,AA,4.030,138.20,持仓,132.391,0.5%
123118,惠城转债,116.319,22.93%,2.27,A+,5.652,139.25,清仓,114.330,1.7%
