代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128037,岩土转债,107.049,9.86%,1.33,AA,2.715,116.91,建仓,107.049,0%
113048,晶科转债,109.220,9.22%,1.40,AA,5.819,118.44,建仓,109.220,0%
113505,杭电转债,106.300,13.34%,1.61,AA,2.688,119.64,建仓,106.300,0%
128013,洪涛转债,109.645,-0.24%,1.14,AA-,1.085,109.41,持仓,110.118,-0.4%
128085,鸿达转债,108.010,3.51%,1.42,B,4.471,111.52,持仓,108.150,-0.1%
128087,孚日转债,103.370,8.68%,1.07,AA-,4.474,112.05,持仓,103.400,-0.0%
113033,利群转债,101.090,12.84%,1.11,AA,4.759,113.93,持仓,101.120,-0.0%
128081,海亮转债,110.753,3.99%,2.00,AA,4.403,114.74,持仓,110.886,-0.1%
110071,湖盐转债,108.710,7.07%,2.19,AA,5.033,115.78,持仓,108.460,0.2%
127033,中装转2,106.320,10.36%,1.29,AA,5.800,116.68,持仓,105.610,0.7%
113610,灵康转债,106.660,10.12%,3.93,AA-,5.427,116.78,持仓,106.340,0.3%
113609,永安转债,115.490,1.57%,1.27,AA-,5.408,117.06,持仓,114.900,0.5%
123086,海兰转债,111.871,6.30%,2.84,AA-,5.455,118.17,持仓,111.300,0.5%
127028,英特转债,109.210,9.05%,1.84,AA+,5.523,118.26,持仓,108.528,0.6%
123063,大禹转债,114.240,4.31%,2.53,AA-,5.082,118.55,持仓,114.000,0.2%
123082,北陆转债,111.307,7.40%,2.52,A+,5.444,118.71,持仓,110.836,0.4%
111000,起帆转债,109.310,9.42%,2.81,AA-,5.907,118.73,持仓,108.310,0.9%
123087,明电转债,110.542,8.35%,3.10,AA-,5.466,118.89,持仓,110.801,-0.2%
127035,濮耐转债,107.125,11.93%,1.41,AA,4.910,119.06,持仓,107.315,-0.2%
128082,华锋转债,115.300,4.23%,1.74,A+,4.436,119.53,持仓,114.929,0.3%
123106,正丹转债,111.000,9.11%,2.53,AA-,5.737,120.11,清仓,111.011,-0.0%
123080,海波转债,109.021,11.92%,2.45,A+,5.430,120.94,清仓,109.321,-0.3%
123089,九洲转2,120.604,1.25%,1.52,AA-,5.482,121.85,清仓,118.530,1.7%
