代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113591,胜达转债,140.380,1.30%,2.75,AA-,4.471,141.68,建仓,140.380,0%
128121,宏川转债,132.530,11.46%,4.65,AA-,4.515,143.99,建仓,132.530,0%
113570,百达转债,128.550,15.88%,2.57,A+,4.164,144.43,建仓,128.550,0%
128100,搜特转债,111.300,9.95%,3.10,A,4.167,121.25,持仓,111.866,-0.5%
127007,湖广转债,126.871,2.31%,1.18,AA+,2.466,129.18,持仓,139.701,-9.2%
113026,核能转债,130.120,-0.05%,1.75,AAA,3.260,130.07,持仓,134.530,-3.3%
127042,嘉美转债,125.246,10.70%,2.32,AA,5.581,135.95,持仓,126.690,-1.1%
128081,海亮转债,133.208,4.69%,2.28,AA,3.866,137.90,持仓,133.572,-0.3%
113017,吉视转债,120.890,17.72%,1.02,AA+,1.962,138.61,持仓,127.180,-4.9%
110057,现代转债,122.980,17.00%,1.22,AAA,3.222,139.98,持仓,122.740,0.2%
113609,永安转债,130.180,10.19%,1.31,AA-,4.871,140.37,持仓,136.410,-4.6%
128066,亚泰转债,118.728,21.75%,1.60,AA-,3.268,140.48,持仓,120.124,-1.2%
113567,君禾转债,129.200,11.49%,4.25,A+,4.145,140.69,持仓,131.550,-1.8%
128037,岩土转债,118.990,21.74%,1.32,AA,2.178,140.73,持仓,119.678,-0.6%
128087,孚日转债,126.472,14.52%,1.20,AA-,3.937,140.99,持仓,127.150,-0.5%
128044,岭南转债,122.601,18.79%,1.23,AA-,2.595,141.39,持仓,126.142,-2.8%
113610,灵康转债,126.760,14.77%,4.66,AA-,4.890,141.53,持仓,128.420,-1.3%
113033,利群转债,113.680,28.12%,1.16,AA,4.222,141.80,持仓,114.020,-0.3%
127028,英特转债,127.899,14.25%,2.00,AA+,4.986,142.15,持仓,127.360,0.4%
123097,美力转债,131.662,12.50%,2.42,A+,5.047,144.16,持仓,133.286,-1.2%
127034,绿茵转债,109.754,35.60%,1.43,AA-,5.301,145.35,清仓,110.322,-0.5%
127020,中金转债,126.384,18.45%,1.37,AA+,4.523,144.83,清仓,124.513,1.5%
123080,海波转债,130.150,14.78%,2.76,A+,4.893,144.93,清仓,129.005,0.9%
