代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
110071,湖盐转债,126.730,14.60%,2.47,AA,4.611,141.33,建仓,126.730,0%
113567,君禾转债,128.480,13.35%,3.38,A+,4.260,141.83,建仓,128.480,0%
128100,搜特转债,105.366,10.84%,2.90,A,4.282,116.21,持仓,107.180,-1.7%
128087,孚日转债,111.840,19.54%,1.02,AA-,4.052,131.38,持仓,111.720,0.1%
128066,亚泰转债,112.212,20.67%,1.52,AA-,3.384,132.88,持仓,112.760,-0.5%
113033,利群转债,107.030,26.10%,1.11,AA,4.337,133.13,持仓,107.340,-0.3%
113591,胜达转债,131.440,3.73%,2.50,AA-,4.586,135.17,持仓,132.760,-1.0%
127042,嘉美转债,124.188,12.62%,2.26,AA,5.696,136.81,持仓,124.772,-0.5%
110057,现代转债,117.600,19.43%,1.14,AAA,3.337,137.03,持仓,117.480,0.1%
128037,岩土转债,110.839,26.79%,1.19,AA,2.293,137.63,持仓,110.595,0.2%
113609,永安转债,123.650,14.94%,1.20,AA-,4.986,138.59,持仓,125.030,-1.1%
113505,杭电转债,124.620,14.00%,1.92,AA,2.266,138.62,持仓,123.830,0.6%
128106,华统转债,129.110,9.78%,2.84,AA,4.362,138.89,持仓,129.014,0.1%
127028,英特转债,116.800,22.18%,1.69,AA+,5.101,138.98,持仓,116.799,0.0%
113026,核能转债,130.410,9.40%,1.60,AAA,3.375,139.81,持仓,129.550,0.7%
113610,灵康转债,118.560,21.67%,4.11,AA-,5.005,140.23,持仓,118.680,-0.1%
123080,海波转债,130.176,10.76%,2.87,A+,5.008,140.94,持仓,130.312,-0.1%
127020,中金转债,123.489,17.64%,1.35,AA+,4.638,141.13,持仓,125.000,-1.2%
123063,大禹转债,126.989,14.22%,2.61,AA-,4.660,141.21,持仓,126.436,0.4%
113601,塞力转债,112.460,29.03%,1.88,AA-,4.726,141.49,持仓,111.560,0.8%
110068,龙净转债,107.660,37.51%,1.31,AA+,4.315,145.17,清仓,108.590,-0.9%
110058,永鼎转债,129.380,14.20%,2.76,AA-,3.378,143.58,清仓,129.270,0.1%
