代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113017,吉视转债,131.070,14.17%,1.14,AA+,1.866,145.24,建仓,131.070,0%
128044,岭南转债,135.035,11.88%,1.44,AA-,2.499,146.91,建仓,135.035,0%
110057,现代转债,120.060,28.74%,1.08,AAA,3.126,148.80,建仓,120.060,0%
128100,搜特转债,104.136,16.34%,2.74,A,4.071,120.48,持仓,104.856,-0.7%
113591,胜达转债,126.840,9.04%,2.31,AA-,4.375,135.88,持仓,128.120,-1.0%
110064,建工转债,141.090,-3.31%,1.16,AA+,3.847,137.78,持仓,141.400,-0.2%
110079,杭银转债,127.170,11.54%,1.00,AAA,5.121,138.71,持仓,130.470,-2.5%
127042,嘉美转债,134.619,6.26%,2.59,AA,5.485,140.88,持仓,133.187,1.1%
128107,交科转债,135.662,5.62%,1.01,AA+,4.186,141.28,持仓,137.234,-1.1%
113033,利群转债,118.660,23.41%,1.26,AA,4.126,142.07,持仓,118.910,-0.2%
113567,君禾转债,134.810,8.88%,4.54,A+,4.049,143.69,持仓,132.410,1.8%
128066,亚泰转债,120.750,23.55%,1.60,AA-,3.173,144.30,持仓,120.554,0.2%
128087,孚日转债,126.265,19.12%,1.15,AA-,3.841,145.38,持仓,127.286,-0.8%
128075,远东转债,128.153,17.29%,1.06,AA,3.608,145.44,持仓,128.369,-0.2%
128081,海亮转债,134.847,10.83%,2.18,AA,3.770,145.68,持仓,135.606,-0.6%
123080,海波转债,130.932,16.27%,2.75,A+,4.797,147.20,持仓,131.394,-0.4%
128121,宏川转债,128.313,18.98%,4.22,AA-,4.419,147.29,持仓,128.454,-0.1%
127040,国泰转债,138.150,9.70%,1.81,AA+,5.392,147.85,持仓,138.242,-0.1%
123097,美力转债,129.001,18.88%,2.24,A+,4.951,147.88,持仓,129.825,-0.6%
128040,华通转债,134.296,13.67%,1.79,AA,2.329,147.97,持仓,134.773,-0.4%
128021,兄弟转债,129.478,20.21%,1.98,AA,1.786,149.69,清仓,130.850,-1.0%
127028,英特转债,123.403,25.59%,1.76,AA+,4.890,148.99,清仓,123.811,-0.3%
113570,百达转债,132.180,17.74%,2.60,A+,4.068,149.92,清仓,131.160,0.8%
