代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123068,弘信转债,126.550,1.37%,5.21,AA-,5.140,127.92,建仓,126.550,0%
128057,博彦转债,125.264,5.10%,1.73,AA-,3.529,130.36,建仓,125.264,0%
113505,杭电转债,109.520,21.73%,1.55,AA,2.529,131.25,建仓,109.520,0%
110057,现代转债,114.480,16.86%,1.18,AAA,3.600,131.34,建仓,114.480,0%
128100,搜特转债,100.710,8.05%,1.34,A,4.545,108.76,持仓,101.145,-0.4%
128087,孚日转债,104.151,14.59%,1.01,AA-,4.315,118.74,持仓,103.270,0.9%
113033,利群转债,106.390,16.71%,1.13,AA,4.600,123.10,持仓,105.860,0.5%
127020,中金转债,125.110,0.39%,1.64,AA+,4.901,125.50,持仓,122.859,1.8%
128037,岩土转债,108.875,18.42%,1.25,AA,2.556,127.30,持仓,107.800,1.0%
128081,海亮转债,124.400,3.20%,2.27,AA,4.244,127.60,持仓,119.157,4.4%
113609,永安转债,123.550,4.95%,1.34,AA-,5.249,128.50,持仓,117.970,4.7%
127034,绿茵转债,105.100,24.04%,1.51,AA-,5.679,129.14,持仓,103.910,1.1%
123118,惠城转债,118.123,11.11%,2.71,A+,5.866,129.23,持仓,117.320,0.7%
127028,英特转债,107.892,21.49%,1.64,AA+,5.364,129.38,持仓,107.898,-0.0%
128066,亚泰转债,105.119,24.30%,1.40,AA-,3.647,129.42,持仓,104.690,0.4%
113610,灵康转债,118.600,10.87%,4.67,AA-,5.268,129.47,持仓,118.080,0.4%
123063,大禹转债,120.466,9.57%,2.63,AA-,4.923,130.04,持仓,121.272,-0.7%
113591,胜达转债,107.330,23.23%,1.73,AA-,4.849,130.56,持仓,105.870,1.4%
123024,岱勒转债,120.976,10.33%,3.14,A+,2.573,131.31,持仓,119.412,1.3%
123097,美力转债,128.150,3.41%,2.59,A+,5.425,131.56,持仓,126.450,1.3%
123082,北陆转债,117.162,15.07%,2.42,A+,5.285,132.23,清仓,114.970,1.9%
113570,百达转债,123.010,11.33%,2.47,A+,4.542,134.34,清仓,117.990,4.3%
123080,海波转债,124.400,7.19%,2.85,A+,5.271,131.59,清仓,124.400,0.0%
123106,正丹转债,125.194,7.55%,2.86,AA-,5.578,132.74,清仓,121.399,3.1%
