代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
127018,本钢转债,125.530,0.34%,1.05,AAA,4.827,125.87,建仓,125.530,0%
123118,惠城转债,119.391,11.57%,2.77,A+,5.849,130.96,建仓,119.391,0%
128057,博彦转债,126.505,5.94%,1.74,AA-,3.512,132.44,建仓,126.505,0%
128100,搜特转债,103.330,8.00%,1.97,A,4.529,111.33,持仓,101.700,1.6%
128087,孚日转债,105.500,16.07%,1.01,AA-,4.299,121.57,持仓,105.101,0.4%
113033,利群转债,106.220,17.27%,1.21,AA,4.584,123.49,持仓,106.720,-0.5%
128063,未来转债,121.576,4.35%,3.72,AA-,3.592,125.93,持仓,124.000,-2.0%
128066,亚泰转债,106.788,21.92%,1.45,AA-,3.630,128.71,持仓,106.125,0.6%
128037,岩土转债,109.580,19.19%,1.25,AA,2.540,128.77,持仓,108.905,0.6%
127034,绿茵转债,106.080,22.96%,1.54,AA-,5.663,129.04,持仓,105.358,0.7%
113609,永安转债,120.320,9.19%,1.24,AA-,5.233,129.51,持仓,119.460,0.7%
123080,海波转债,120.466,9.24%,2.71,A+,5.255,129.71,持仓,121.704,-1.0%
113549,白电转债,116.620,14.29%,1.49,AA,4.208,130.91,持仓,116.670,-0.0%
127020,中金转债,130.725,0.37%,1.71,AA+,4.885,131.09,持仓,128.600,1.7%
123024,岱勒转债,120.500,11.12%,3.17,A+,2.556,131.62,持仓,120.600,-0.1%
127028,英特转债,108.905,22.83%,1.60,AA+,5.348,131.74,持仓,109.141,-0.2%
113505,杭电转债,109.980,22.05%,1.55,AA,2.512,132.03,持仓,109.740,0.2%
123073,同和转债,120.500,11.54%,3.88,A+,5.153,132.04,持仓,121.738,-1.0%
123097,美力转债,123.770,8.36%,2.39,A+,5.408,132.13,持仓,124.700,-0.7%
113591,胜达转债,115.310,17.18%,1.95,AA-,4.833,132.49,持仓,115.100,0.2%
110041,蒙电转债,113.860,18.49%,0.99,AAA,2.307,132.35,清仓,113.310,0.5%
123063,大禹转债,121.080,12.47%,2.57,AA-,4.907,133.55,清仓,118.630,2.1%
113014,林洋转债,133.440,-0.60%,1.78,AA,2.156,132.84,清仓,127.170,4.9%
